family;mode;size;align_method;tree_method;slave;tc
lyase_1;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;17.3
lyase_1;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;18.7
lyase_1;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;31.2
lyase_1;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;27.2
lyase_1;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;8.9
lyase_1;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;4.2
lyase_1;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;0.0
lyase_1;slave;1000;FAMSA;CLUSTALO;mbed;58.8
lyase_1;slave;1000;FAMSA;CLUSTALO;parttree;58.4
lyase_1;slave;1000;FAMSA;CLUSTALO;famsadnd;55.5
lyase_1;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;68.6
lyase_1;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;65.0
lyase_1;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;62.8
lyase_1;slave;1000;FAMSA;FAMSA;mbed;56.1
lyase_1;slave;1000;FAMSA;FAMSA;parttree;54.1
lyase_1;slave;1000;FAMSA;FAMSA;famsadnd;52.1
lyase_1;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;62.8
lyase_1;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;62.8
lyase_1;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;53.9
gpdh;slave;1000;CLUSTALO;CLUSTALO;mbed;82.7
gpdh;slave;1000;CLUSTALO;CLUSTALO;parttree;85.8
gpdh;slave;1000;CLUSTALO;CLUSTALO;famsadnd;85.5
gpdh;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;83.8
gpdh;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;81.6
gpdh;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;89.1
gpdh;slave;1000;CLUSTALO;FAMSA;mbed;83.2
gpdh;slave;1000;CLUSTALO;FAMSA;parttree;81.8
gpdh;slave;1000;CLUSTALO;FAMSA;famsadnd;87.7
gpdh;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;82.4
gpdh;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;81.3
gpdh;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;85.8
gpdh;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;73.2
gpdh;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;64.2
gpdh;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;37.7
gpdh;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;74.9
gpdh;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;74.3
gpdh;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;71.5
gpdh;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;75.7
gpdh;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;74.3
gpdh;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;31.3
gpdh;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;75.4
gpdh;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;77.7
gpdh;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;40.8
gpdh;slave;1000;FAMSA;CLUSTALO;mbed;82.7
gpdh;slave;1000;FAMSA;CLUSTALO;parttree;80.2
gpdh;slave;1000;FAMSA;CLUSTALO;famsadnd;85.8
gpdh;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;84.6
gpdh;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;80.4
gpdh;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;84.9
gpdh;slave;1000;FAMSA;FAMSA;mbed;78.8
gpdh;slave;1000;FAMSA;FAMSA;parttree;80.2
gpdh;slave;1000;FAMSA;FAMSA;famsadnd;85.5
gpdh;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;84.6
gpdh;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;84.9
gpdh;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;86.6
egf;slave;1000;CLUSTALO;CLUSTALO;mbed;17.6
egf;slave;1000;CLUSTALO;CLUSTALO;parttree;17.6
egf;slave;1000;CLUSTALO;CLUSTALO;famsadnd;22.1
egf;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;17.6
egf;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;14.7
egf;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;20.6
egf;slave;1000;CLUSTALO;FAMSA;mbed;50.0
egf;slave;1000;CLUSTALO;FAMSA;parttree;17.6
egf;slave;1000;CLUSTALO;FAMSA;famsadnd;19.1
egf;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;20.6
egf;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;30.9
egf;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;17.6
egf;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;1.5
egf;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;1.5
egf;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;0.0
egf;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;13.2
egf;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;11.8
egf;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;0.0
egf;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;11.8
egf;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;10.3
egf;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;5.9
egf;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;10.3
egf;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;8.8
egf;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;7.4
egf;slave;1000;FAMSA;CLUSTALO;mbed;17.6
egf;slave;1000;FAMSA;CLUSTALO;parttree;13.2
egf;slave;1000;FAMSA;CLUSTALO;famsadnd;23.5
egf;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;14.7
egf;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;0.0
egf;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;22.1
egf;slave;1000;FAMSA;FAMSA;mbed;20.6
egf;slave;1000;FAMSA;FAMSA;parttree;19.1
egf;slave;1000;FAMSA;FAMSA;famsadnd;19.1
egf;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;17.6
egf;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;14.7
egf;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;13.2
blm;slave;1000;CLUSTALO;CLUSTALO;mbed;57.3
blm;slave;1000;CLUSTALO;CLUSTALO;parttree;73.4
blm;slave;1000;CLUSTALO;CLUSTALO;famsadnd;86.1
blm;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;9.4
blm;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;8.6
blm;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;18.4
blm;slave;1000;CLUSTALO;FAMSA;mbed;89.9
blm;slave;1000;CLUSTALO;FAMSA;parttree;82.4
blm;slave;1000;CLUSTALO;FAMSA;famsadnd;89.9
blm;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;7.5
blm;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;0.0
blm;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;5.2
blm;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;3.0
blm;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;0.0
blm;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;9.0
blm;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;0.0
blm;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;0.0
blm;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;0.0
blm;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;68.9
blm;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;73.8
blm;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;70.4
blm;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;0.0
blm;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;0.0
blm;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;0.0
blm;slave;1000;FAMSA;CLUSTALO;mbed;75.7
blm;slave;1000;FAMSA;CLUSTALO;parttree;85.4
blm;slave;1000;FAMSA;CLUSTALO;famsadnd;75.3
blm;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;9.0
blm;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;5.6
blm;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;9.7
blm;slave;1000;FAMSA;FAMSA;mbed;86.5
blm;slave;1000;FAMSA;FAMSA;parttree;85.0
blm;slave;1000;FAMSA;FAMSA;famsadnd;88.8
blm;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;0.0
blm;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;0.0
blm;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;0.0
gluts;slave;1000;CLUSTALO;CLUSTALO;mbed;69.5
gluts;slave;1000;CLUSTALO;CLUSTALO;parttree;48.5
gluts;slave;1000;CLUSTALO;CLUSTALO;famsadnd;75.5
gluts;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;55.8
gluts;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;39.5
gluts;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;48.9
gluts;slave;1000;CLUSTALO;FAMSA;mbed;60.5
gluts;slave;1000;CLUSTALO;FAMSA;parttree;45.9
gluts;slave;1000;CLUSTALO;FAMSA;famsadnd;68.7
gluts;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;61.8
gluts;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;47.2
gluts;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;67.4
gluts;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;3.4
gluts;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;5.6
gluts;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;1.7
gluts;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;0.0
gluts;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;0.0
gluts;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;0.0
gluts;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;6.0
gluts;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;12.4
gluts;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;3.0
gluts;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;4.3
gluts;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;3.9
gluts;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;4.3
gluts;slave;1000;FAMSA;CLUSTALO;mbed;77.3
gluts;slave;1000;FAMSA;CLUSTALO;parttree;60.1
gluts;slave;1000;FAMSA;CLUSTALO;famsadnd;75.5
gluts;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;41.6
gluts;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;35.6
gluts;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;34.3
gluts;slave;1000;FAMSA;FAMSA;mbed;44.6
gluts;slave;1000;FAMSA;FAMSA;parttree;27.5
gluts;slave;1000;FAMSA;FAMSA;famsadnd;69.5
gluts;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;48.9
gluts;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;30.5
gluts;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;67.4
myb_DNA-binding;slave;1000;CLUSTALO;CLUSTALO;mbed;60.7
myb_DNA-binding;slave;1000;CLUSTALO;CLUSTALO;parttree;50.0
myb_DNA-binding;slave;1000;CLUSTALO;CLUSTALO;famsadnd;66.1
myb_DNA-binding;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;28.6
myb_DNA-binding;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;23.2
myb_DNA-binding;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;28.6
myb_DNA-binding;slave;1000;CLUSTALO;FAMSA;mbed;75.0
myb_DNA-binding;slave;1000;CLUSTALO;FAMSA;parttree;28.6
myb_DNA-binding;slave;1000;CLUSTALO;FAMSA;famsadnd;66.1
myb_DNA-binding;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;55.4
myb_DNA-binding;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;39.3
myb_DNA-binding;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;55.4
myb_DNA-binding;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;58.9
myb_DNA-binding;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;60.7
myb_DNA-binding;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;41.1
myb_DNA-binding;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;28.6
myb_DNA-binding;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;0.0
myb_DNA-binding;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;25.0
myb_DNA-binding;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;48.2
myb_DNA-binding;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;66.1
myb_DNA-binding;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;51.8
myb_DNA-binding;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;0.0
myb_DNA-binding;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;35.7
myb_DNA-binding;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;51.8
myb_DNA-binding;slave;1000;FAMSA;CLUSTALO;mbed;46.4
myb_DNA-binding;slave;1000;FAMSA;CLUSTALO;parttree;76.8
myb_DNA-binding;slave;1000;FAMSA;CLUSTALO;famsadnd;67.9
myb_DNA-binding;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;67.9
myb_DNA-binding;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;0.0
myb_DNA-binding;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;28.6
myb_DNA-binding;slave;1000;FAMSA;FAMSA;mbed;0.0
myb_DNA-binding;slave;1000;FAMSA;FAMSA;parttree;32.1
myb_DNA-binding;slave;1000;FAMSA;FAMSA;famsadnd;41.1
myb_DNA-binding;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;73.2
myb_DNA-binding;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;67.9
myb_DNA-binding;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;58.9
tRNA-synt_2b;slave;1000;CLUSTALO;CLUSTALO;mbed;14.8
tRNA-synt_2b;slave;1000;CLUSTALO;CLUSTALO;parttree;10.5
tRNA-synt_2b;slave;1000;CLUSTALO;CLUSTALO;famsadnd;18.9
tRNA-synt_2b;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;14.8
tRNA-synt_2b;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;4.4
tRNA-synt_2b;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;13.7
tRNA-synt_2b;slave;1000;CLUSTALO;FAMSA;mbed;13.4
tRNA-synt_2b;slave;1000;CLUSTALO;FAMSA;parttree;6.1
tRNA-synt_2b;slave;1000;CLUSTALO;FAMSA;famsadnd;16.9
tRNA-synt_2b;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;19.8
tRNA-synt_2b;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;8.7
tRNA-synt_2b;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;30.5
tRNA-synt_2b;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;5.8
tRNA-synt_2b;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;8.1
tRNA-synt_2b;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;4.1
tRNA-synt_2b;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;0.3
tRNA-synt_2b;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;5.5
tRNA-synt_2b;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;0.0
tRNA-synt_2b;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;5.8
tRNA-synt_2b;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;5.5
tRNA-synt_2b;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;3.8
tRNA-synt_2b;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;4.1
tRNA-synt_2b;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;4.1
tRNA-synt_2b;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;2.0
tRNA-synt_2b;slave;1000;FAMSA;CLUSTALO;mbed;14.0
tRNA-synt_2b;slave;1000;FAMSA;CLUSTALO;parttree;14.0
tRNA-synt_2b;slave;1000;FAMSA;CLUSTALO;famsadnd;19.5
tRNA-synt_2b;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;10.5
tRNA-synt_2b;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;9.0
tRNA-synt_2b;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;8.7
tRNA-synt_2b;slave;1000;FAMSA;FAMSA;mbed;1.7
tRNA-synt_2b;slave;1000;FAMSA;FAMSA;parttree;0.0
tRNA-synt_2b;slave;1000;FAMSA;FAMSA;famsadnd;21.8
tRNA-synt_2b;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;28.5
tRNA-synt_2b;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;0.0
tRNA-synt_2b;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;18.6
biotin_lipoyl;slave;1000;CLUSTALO;CLUSTALO;mbed;67.1
biotin_lipoyl;slave;1000;CLUSTALO;CLUSTALO;parttree;7.1
biotin_lipoyl;slave;1000;CLUSTALO;CLUSTALO;famsadnd;65.9
biotin_lipoyl;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;67.1
biotin_lipoyl;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;78.8
biotin_lipoyl;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;65.9
biotin_lipoyl;slave;1000;CLUSTALO;FAMSA;mbed;64.7
biotin_lipoyl;slave;1000;CLUSTALO;FAMSA;parttree;63.5
biotin_lipoyl;slave;1000;CLUSTALO;FAMSA;famsadnd;67.1
biotin_lipoyl;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;75.3
biotin_lipoyl;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;68.2
biotin_lipoyl;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;67.1
biotin_lipoyl;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;65.9
biotin_lipoyl;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;56.5
biotin_lipoyl;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;54.1
biotin_lipoyl;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;71.8
biotin_lipoyl;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;50.6
biotin_lipoyl;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;37.6
biotin_lipoyl;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;65.9
biotin_lipoyl;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;58.8
biotin_lipoyl;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;58.8
biotin_lipoyl;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;42.4
biotin_lipoyl;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;44.7
biotin_lipoyl;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;30.6
biotin_lipoyl;slave;1000;FAMSA;CLUSTALO;mbed;75.3
biotin_lipoyl;slave;1000;FAMSA;CLUSTALO;parttree;77.6
biotin_lipoyl;slave;1000;FAMSA;CLUSTALO;famsadnd;71.8
biotin_lipoyl;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;82.4
biotin_lipoyl;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;82.4
biotin_lipoyl;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;78.8
biotin_lipoyl;slave;1000;FAMSA;FAMSA;mbed;76.5
biotin_lipoyl;slave;1000;FAMSA;FAMSA;parttree;65.9
biotin_lipoyl;slave;1000;FAMSA;FAMSA;famsadnd;75.3
biotin_lipoyl;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;67.1
biotin_lipoyl;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;69.4
biotin_lipoyl;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;55.3
hom;slave;1000;CLUSTALO;CLUSTALO;mbed;63.8
hom;slave;1000;CLUSTALO;CLUSTALO;parttree;59.4
hom;slave;1000;CLUSTALO;CLUSTALO;famsadnd;62.3
hom;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;49.3
hom;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;47.8
hom;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;65.2
hom;slave;1000;CLUSTALO;FAMSA;mbed;65.2
hom;slave;1000;CLUSTALO;FAMSA;parttree;55.1
hom;slave;1000;CLUSTALO;FAMSA;famsadnd;66.7
hom;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;47.8
hom;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;60.9
hom;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;63.8
hom;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;44.9
hom;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;37.7
hom;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;34.8
hom;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;8.7
hom;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;7.2
hom;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;8.7
hom;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;26.1
hom;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;31.9
hom;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;23.2
hom;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;31.9
hom;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;49.3
hom;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;43.5
hom;slave;1000;FAMSA;CLUSTALO;mbed;65.2
hom;slave;1000;FAMSA;CLUSTALO;parttree;47.8
hom;slave;1000;FAMSA;CLUSTALO;famsadnd;62.3
hom;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;44.9
hom;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;55.1
hom;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;56.5
hom;slave;1000;FAMSA;FAMSA;mbed;21.7
hom;slave;1000;FAMSA;FAMSA;parttree;59.4
hom;slave;1000;FAMSA;FAMSA;famsadnd;75.4
hom;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;75.4
hom;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;68.1
hom;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;66.7
ghf13;slave;1000;CLUSTALO;CLUSTALO;mbed;19.7
ghf13;slave;1000;CLUSTALO;CLUSTALO;parttree;20.5
ghf13;slave;1000;CLUSTALO;CLUSTALO;famsadnd;27.0
ghf13;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;22.1
ghf13;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;16.8
ghf13;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;30.7
ghf13;slave;1000;CLUSTALO;FAMSA;mbed;27.3
ghf13;slave;1000;CLUSTALO;FAMSA;parttree;24.1
ghf13;slave;1000;CLUSTALO;FAMSA;famsadnd;29.2
ghf13;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;23.6
ghf13;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;20.2
ghf13;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;30.7
ghf13;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;4.9
ghf13;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;0.5
ghf13;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;8.8
ghf13;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;7.5
ghf13;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;6.8
ghf13;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;4.2
ghf13;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;11.2
ghf13;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;12.1
ghf13;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;11.0
ghf13;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;3.7
ghf13;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;2.5
ghf13;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;6.1
ghf13;slave;1000;FAMSA;CLUSTALO;mbed;14.4
ghf13;slave;1000;FAMSA;CLUSTALO;parttree;22.2
ghf13;slave;1000;FAMSA;CLUSTALO;famsadnd;23.3
ghf13;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;12.4
ghf13;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;12.6
ghf13;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;22.8
ghf13;slave;1000;FAMSA;FAMSA;mbed;21.7
ghf13;slave;1000;FAMSA;FAMSA;parttree;20.9
ghf13;slave;1000;FAMSA;FAMSA;famsadnd;13.2
ghf13;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;16.3
ghf13;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;24.8
ghf13;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;24.1
aldosered;slave;1000;CLUSTALO;CLUSTALO;mbed;52.3
aldosered;slave;1000;CLUSTALO;CLUSTALO;parttree;53.5
aldosered;slave;1000;CLUSTALO;CLUSTALO;famsadnd;62.2
aldosered;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;16.9
aldosered;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;16.3
aldosered;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;23.7
aldosered;slave;1000;CLUSTALO;FAMSA;mbed;55.7
